id,code,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name@en_US,name@bg_BG,l10n_bg_city_hall_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id
l10n_bg_city.00014,00014,00014,l10n_bg_city.village,Ablanitsa,Абланица,BLG52-01,cityhall,base.bg,2932,False,l10n_bg_city.S04279,l10n_bg_city.77058,
l10n_bg_city.00028,00028,00028,l10n_bg_city.village,Ablanitsa,Абланица,LOV18-01,cityhall,base.bg,5574,False,l10n_bg_city.S43952,l10n_bg_city.43952,
l10n_bg_city.00881,00881,00881,l10n_bg_city.village,Ablanitsa,Абланица,PAZ08-01,cityhall,base.bg,4645,False,l10n_bg_city.S55155,l10n_bg_city.10450,
l10n_bg_city.00031,00031,00031,l10n_bg_city.village,Abrit,Абрит,DOB20-01,cityhall,base.bg,9407,False,l10n_bg_city.S72624,l10n_bg_city.40097,
l10n_bg_city.00059,00059,00059,l10n_bg_city.village,Avramovo,Аврамово,BLG53-01,cityhall,base.bg,2795,False,l10n_bg_city.S04279,l10n_bg_city.87338,
l10n_bg_city.00093,00093,00093,l10n_bg_city.village,Avren,Аврен,KRZ15-01,cityhall,base.bg,6930,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.00103,00103,00103,l10n_bg_city.village,Agatovo,Агатово,GAB29-01,cityhall,base.bg,5431,False,l10n_bg_city.S14218,l10n_bg_city.65927,
l10n_bg_city.00895,00895,00895,l10n_bg_city.village,Aydemir,Айдемир,SLS31-01,cityhall,base.bg,7500,False,l10n_bg_city.S66425,l10n_bg_city.66425,
l10n_bg_city.00148,00148,00148,l10n_bg_city.village,Ayrovo,Айрово,KRZ16-50,cityhall,base.bg,6339,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.00165,00165,00165,l10n_bg_city.village,Akandzhievo,Аканджиево,PAZ04-07,cityhall,base.bg,4483,False,l10n_bg_city.S55155,l10n_bg_city.03592,
l10n_bg_city.00196,00196,00196,l10n_bg_city.village,Alamovtsi,Аламовци,SML11-01,cityhall,base.bg,4984,False,l10n_bg_city.S67653,l10n_bg_city.31111,
l10n_bg_city.00215,00215,00215,l10n_bg_city.village,Alvanovo,Алваново,TGV35-01,cityhall,base.bg,7752,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.00223,00223,00223,l10n_bg_city.village,Aldomirovtsi,Алдомировци,SFO45-01,cityhall,base.bg,2222,False,l10n_bg_city.S68134,l10n_bg_city.67372,
l10n_bg_city.00254,00254,00254,l10n_bg_city.village,Aleko Konstantinovo,Алеко Константиново,PAZ19-01,cityhall,base.bg,4411,False,l10n_bg_city.S55155,l10n_bg_city.55155,
l10n_bg_city.00237,00237,00237,l10n_bg_city.village,Alekovo,Алеково,VTR28-01,cityhall,base.bg,5288,False,l10n_bg_city.S10447,l10n_bg_city.65766,
l10n_bg_city.00240,00240,00240,l10n_bg_city.village,Alekovo,Алеково,SLS01-01,cityhall,base.bg,7555,False,l10n_bg_city.S66425,l10n_bg_city.00415,
l10n_bg_city.00285,00285,00285,l10n_bg_city.village,Aleksandrovo,Александрово,VTR28-02,cityhall,base.bg,5289,False,l10n_bg_city.S10447,l10n_bg_city.65766,
l10n_bg_city.00299,00299,00299,l10n_bg_city.village,Aleksandrovo,Александрово,LOV18-02,cityhall,base.bg,5560,False,l10n_bg_city.S43952,l10n_bg_city.43952,
l10n_bg_city.00309,00309,00309,l10n_bg_city.village,Aleksandrovo,Александрово,SZR24-01,cityhall,base.bg,6154,False,l10n_bg_city.S68850,l10n_bg_city.55021,
l10n_bg_city.00312,00312,00312,l10n_bg_city.village,Aleksandrovo,Александрово,TGV35-02,cityhall,base.bg,7761,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.00326,00326,00326,l10n_bg_city.village,Aleksandrovo,Александрово,HKV34-01,cityhall,base.bg,6351,False,l10n_bg_city.S77195,l10n_bg_city.77195,
l10n_bg_city.00343,00343,00343,l10n_bg_city.village,Aleksandrovo,Александрово,JAM22-01,cityhall,base.bg,8653,False,l10n_bg_city.S87374,l10n_bg_city.69660,
l10n_bg_city.83421,83421,83421,l10n_bg_city.village,Alendarova,Алендарова,PAZ08-19,cityhall,base.bg,4621,False,l10n_bg_city.S55155,l10n_bg_city.10450,
l10n_bg_city.00391,00391,00391,l10n_bg_city.village,Alino,Алино,SFO39-01,cityhall,base.bg,2019,False,l10n_bg_city.S68134,l10n_bg_city.65231,
l10n_bg_city.00401,00401,00401,l10n_bg_city.village,Altimir,Алтимир,VRC08-01,cityhall,base.bg,3251,False,l10n_bg_city.S12259,l10n_bg_city.07702,
l10n_bg_city.00429,00429,00429,l10n_bg_city.village,Altsek,Алцек,DOB15-02,cityhall,base.bg,9496,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.00446,00446,00446,l10n_bg_city.village,Angel voyvoda,Ангел войвода,HKV19-01,cityhall,base.bg,6373,False,l10n_bg_city.S77195,l10n_bg_city.48297,
l10n_bg_city.00432,00432,00432,l10n_bg_city.village,Angelariy,Ангеларий,DOB27-01,cityhall,base.bg,9483,False,l10n_bg_city.S72624,l10n_bg_city.72271,
l10n_bg_city.00480,00480,00480,l10n_bg_city.village,Anevo,Анево,PDV43-01,cityhall,base.bg,4331,False,l10n_bg_city.S56784,l10n_bg_city.68080,
l10n_bg_city.00919,00919,00919,l10n_bg_city.village,Antimovo,Антимово,VID09-02,cityhall,base.bg,3776,False,l10n_bg_city.S10971,l10n_bg_city.10971,
l10n_bg_city.00549,00549,00549,l10n_bg_city.village,Aprilovo,Априлово,SFO10-01,cityhall,base.bg,2128,False,l10n_bg_city.S68134,l10n_bg_city.16314,
l10n_bg_city.00552,00552,00552,l10n_bg_city.village,Aprilovo,Априлово,SZR07-01,cityhall,base.bg,6281,False,l10n_bg_city.S68850,l10n_bg_city.18280,
l10n_bg_city.00566,00566,00566,l10n_bg_city.village,Aprilovo,Априлово,TGV24-01,cityhall,base.bg,7864,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.00571,00571,00571,l10n_bg_city.village,Apriltsi,Априлци,PAZ19-02,cityhall,base.bg,4445,False,l10n_bg_city.S55155,l10n_bg_city.55155,
l10n_bg_city.00905,00905,00905,l10n_bg_city.village,Apriltsi,Априлци,KRZ14-48,cityhall,base.bg,6888,False,l10n_bg_city.S40909,l10n_bg_city.36926,
l10n_bg_city.00583,00583,00583,l10n_bg_city.village,Arbanasi,Арбанаси,VTR04-01,cityhall,base.bg,5029,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.00597,00597,00597,l10n_bg_city.village,Arda,Арда,SML31-01,cityhall,base.bg,4790,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.00655,00655,00655,l10n_bg_city.village,Arnautito,Арнаутито,SZR31-01,cityhall,base.bg,6069,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.00672,00672,00672,l10n_bg_city.village,Archar,Арчар,VID16-01,cityhall,base.bg,3770,False,l10n_bg_city.S10971,l10n_bg_city.21097,
l10n_bg_city.00697,00697,00697,l10n_bg_city.village,Asen,Асен,SZR24-02,cityhall,base.bg,6149,False,l10n_bg_city.S68850,l10n_bg_city.55021,
l10n_bg_city.00713,00713,00713,l10n_bg_city.village,Asenovets,Асеновец,SLV16-01,cityhall,base.bg,8933,False,l10n_bg_city.S67338,l10n_bg_city.51809,
l10n_bg_city.00730,00730,00730,l10n_bg_city.village,Asenovo,Асеново,VTR31-01,cityhall,base.bg,5159,False,l10n_bg_city.S10447,l10n_bg_city.69633,
l10n_bg_city.00744,00744,00744,l10n_bg_city.village,Asenovo,Асеново,PVN21-16,cityhall,base.bg,5957,False,l10n_bg_city.S56722,l10n_bg_city.51723,
l10n_bg_city.00761,00761,00761,l10n_bg_city.village,Asenovtsi,Асеновци,PVN16-01,cityhall,base.bg,5913,False,l10n_bg_city.S56722,l10n_bg_city.43236,
l10n_bg_city.00775,00775,00775,l10n_bg_city.village,Asparuhovo,Аспарухово,BGS09-01,cityhall,base.bg,8485,False,l10n_bg_city.S07079,l10n_bg_city.36525,
l10n_bg_city.00789,00789,00789,l10n_bg_city.village,Asparuhovo,Аспарухово,VAR16-02,cityhall,base.bg,9260,False,l10n_bg_city.S10135,l10n_bg_city.24565,
l10n_bg_city.00792,00792,00792,l10n_bg_city.village,Asparuhovo,Аспарухово,MON26-01,cityhall,base.bg,3661,False,l10n_bg_city.S48489,l10n_bg_city.47593,
l10n_bg_city.00802,00802,00802,l10n_bg_city.village,Asparuhovo,Аспарухово,PVN16-02,cityhall,base.bg,5914,False,l10n_bg_city.S56722,l10n_bg_city.43236,
l10n_bg_city.63015,63015,63015,l10n_bg_city.village,Atia,Атия,BGS21-13,cityhall,base.bg,8140,False,l10n_bg_city.S07079,l10n_bg_city.67800,
l10n_bg_city.00816,00816,00816,l10n_bg_city.village,Atolovo,Атолово,JAM22-02,cityhall,base.bg,8683,False,l10n_bg_city.S87374,l10n_bg_city.69660,
l10n_bg_city.00828,00828,00828,l10n_bg_city.village,Austa,Ауста,KRZ21-30,cityhall,base.bg,6821,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.00833,00833,00833,l10n_bg_city.town,Aheloy,Ахелой,BGS17-02,cityhall,base.bg,8215,False,l10n_bg_city.S07079,l10n_bg_city.57491,
l10n_bg_city.00847,00847,00847,l10n_bg_city.village,Ahmatovo,Ахматово,PDV28-12,cityhall,base.bg,4128,False,l10n_bg_city.S56784,l10n_bg_city.65139,
l10n_bg_city.00864,00864,00864,l10n_bg_city.village,Ahryansko,Ахрянско,KRZ02-01,cityhall,base.bg,6761,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.00878,00878,00878,l10n_bg_city.town,Ahtopol,Ахтопол,BGS13-01,cityhall,base.bg,8280,False,l10n_bg_city.S07079,l10n_bg_city.48619,
l10n_bg_city.02021,02021,02021,l10n_bg_city.village,Baba Tonka,Баба Тонка,TGV24-02,cityhall,base.bg,7861,False,l10n_bg_city.S73626,l10n_bg_city.57649,
l10n_bg_city.02049,02049,02049,l10n_bg_city.village,Babino,Бабино,KNL04-14,cityhall,base.bg,2683,False,l10n_bg_city.S41112,l10n_bg_city.04501,
l10n_bg_city.07884,07884,07884,l10n_bg_city.village,Babintsi,Бабинци,LOV33-14,cityhall,base.bg,5700,False,l10n_bg_city.S43952,l10n_bg_city.72343,
l10n_bg_city.02083,02083,02083,l10n_bg_city.village,Babovo,Бабово,RSE33-01,cityhall,base.bg,7068,False,l10n_bg_city.S63427,l10n_bg_city.67444,
l10n_bg_city.02097,02097,02097,l10n_bg_city.village,Babuk,Бабук,SLS31-02,cityhall,base.bg,7573,False,l10n_bg_city.S66425,l10n_bg_city.66425,
l10n_bg_city.02107,02107,02107,l10n_bg_city.village,Babyak,Бабяк,BLG02-01,cityhall,base.bg,2784,False,l10n_bg_city.S04279,l10n_bg_city.03504,
l10n_bg_city.02124,02124,02124,l10n_bg_city.village,Bagra,Багра,KRZ16-51,cityhall,base.bg,6749,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.02138,02138,02138,l10n_bg_city.village,Bagrentsi,Багренци,KNL29-01,cityhall,base.bg,2530,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.02141,02141,02141,l10n_bg_city.village,Bagriltsi,Багрилци,KRZ15-02,cityhall,base.bg,6944,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.02155,02155,02155,l10n_bg_city.village,Bagryanka,Багрянка,KRZ21-01,cityhall,base.bg,6819,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.02227,02227,02227,l10n_bg_city.village,Baykal,Байкал,PVN10-01,cityhall,base.bg,5861,False,l10n_bg_city.S56722,l10n_bg_city.22215,
l10n_bg_city.02244,02244,02244,l10n_bg_city.village,Baykovo,Байково,SHU11-01,cityhall,base.bg,9767,False,l10n_bg_city.S83510,l10n_bg_city.14516,
l10n_bg_city.02258,02258,02258,l10n_bg_city.village,Baylovo,Байлово,SFO10-02,cityhall,base.bg,2133,False,l10n_bg_city.S68134,l10n_bg_city.16314,
l10n_bg_city.02261,02261,02261,l10n_bg_city.village,Bakalite,Бакалите,KRZ35-23,cityhall,base.bg,6698,False,l10n_bg_city.S40909,l10n_bg_city.81236,
l10n_bg_city.02292,02292,02292,l10n_bg_city.village,Balabanovo,Балабаново,KRZ21-02,cityhall,base.bg,6816,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.02350,02350,02350,l10n_bg_city.village,Balanovo,Баланово,KNL48-01,cityhall,base.bg,2680,False,l10n_bg_city.S41112,l10n_bg_city.68789,
l10n_bg_city.02364,02364,02364,l10n_bg_city.village,Balvan,Балван,VTR04-02,cityhall,base.bg,5064,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.02381,02381,02381,l10n_bg_city.village,Baldevo,Балдево,BLG13-01,cityhall,base.bg,2948,False,l10n_bg_city.S04279,l10n_bg_city.18366,
l10n_bg_city.02395,02395,02395,l10n_bg_city.village,Baley,Балей,VID06-01,cityhall,base.bg,3797,False,l10n_bg_city.S10971,l10n_bg_city.06224,
l10n_bg_city.02405,02405,02405,l10n_bg_city.village,Balik,Балик,DOB27-02,cityhall,base.bg,9485,False,l10n_bg_city.S72624,l10n_bg_city.72271,
l10n_bg_city.02436,02436,02436,l10n_bg_city.village,Balkan,Балкан,HKV30-12,cityhall,base.bg,6363,False,l10n_bg_city.S77195,l10n_bg_city.68727,
l10n_bg_city.02448,02448,02448,l10n_bg_city.village,Balkanets,Балканец,LOV34-02,cityhall,base.bg,5634,False,l10n_bg_city.S43952,l10n_bg_city.73198,
l10n_bg_city.02467,02467,02467,l10n_bg_city.village,Balkanski,Балкански,RAZ26-01,cityhall,base.bg,7265,False,l10n_bg_city.S61710,l10n_bg_city.61710,
l10n_bg_city.02470,02470,02470,l10n_bg_city.village,Balkantsi,Балканци,VTR31-02,cityhall,base.bg,5162,False,l10n_bg_city.S10447,l10n_bg_city.69633,
l10n_bg_city.02511,02511,02511,l10n_bg_city.village,Balsha,Балша,SOF46-36,cityhall,base.bg,1217,False,l10n_bg_city.S68134,l10n_bg_city.68134,
l10n_bg_city.02587,02587,02587,l10n_bg_city.village,Baniska,Баниска,RSE08-01,cityhall,base.bg,7167,False,l10n_bg_city.S63427,l10n_bg_city.20184,
l10n_bg_city.02590,02590,02590,l10n_bg_city.village,Banitsa,Баница,VRC10-01,cityhall,base.bg,3077,False,l10n_bg_city.S12259,l10n_bg_city.12259,
l10n_bg_city.02600,02600,02600,l10n_bg_city.village,Banichan,Баничан,BLG11-01,cityhall,base.bg,2905,False,l10n_bg_city.S04279,l10n_bg_city.17395,
l10n_bg_city.02693,02693,02693,l10n_bg_city.village,Banya,Баня,BLG37-01,cityhall,base.bg,2778,False,l10n_bg_city.S04279,l10n_bg_city.61813,
l10n_bg_city.02703,02703,02703,l10n_bg_city.village,Banya,Баня,BGS15-01,cityhall,base.bg,8222,False,l10n_bg_city.S07079,l10n_bg_city.51500,
l10n_bg_city.02717,02717,02717,l10n_bg_city.village,Banya,Баня,PAZ20-01,cityhall,base.bg,4523,False,l10n_bg_city.S55155,l10n_bg_city.55302,
l10n_bg_city.02720,02720,02720,l10n_bg_city.town,Banya,Баня,PDV13-01,cityhall,base.bg,4360,False,l10n_bg_city.S56784,l10n_bg_city.36498,
l10n_bg_city.02734,02734,02734,l10n_bg_city.village,Banya,Баня,SLV16-02,cityhall,base.bg,8914,False,l10n_bg_city.S67338,l10n_bg_city.51809,
l10n_bg_city.02748,02748,02748,l10n_bg_city.village,Barakovo,Бараково,KNL27-01,cityhall,base.bg,2634,False,l10n_bg_city.S41112,l10n_bg_city.39116,
l10n_bg_city.02751,02751,02751,l10n_bg_city.village,Baratsi,Бараци,KRZ15-60,cityhall,base.bg,6910,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.02779,02779,02779,l10n_bg_city.village,Barutin,Барутин,SML10-01,cityhall,base.bg,4830,False,l10n_bg_city.S67653,l10n_bg_city.23025,
l10n_bg_city.02796,02796,02796,l10n_bg_city.village,Basarbovo,Басарбово,RSE27-01,cityhall,base.bg,7071,False,l10n_bg_city.S63427,l10n_bg_city.63427,
l10n_bg_city.02810,02810,02810,l10n_bg_city.village,Bata,Бата,BGS17-03,cityhall,base.bg,8218,False,l10n_bg_city.S07079,l10n_bg_city.57491,
l10n_bg_city.02823,02823,02823,l10n_bg_city.village,Batak,Батак,VTR22-01,cityhall,base.bg,5228,False,l10n_bg_city.S10447,l10n_bg_city.55052,
l10n_bg_city.72223,72223,72223,l10n_bg_city.town,Batanovtsi,Батановци,PER32-18,cityhall,base.bg,2340,False,l10n_bg_city.S55871,l10n_bg_city.55871,
l10n_bg_city.02854,02854,02854,l10n_bg_city.village,Batin,Батин,RSE03-01,cityhall,base.bg,7172,False,l10n_bg_city.S63427,l10n_bg_city.05611,
l10n_bg_city.02868,02868,02868,l10n_bg_city.village,Batishnitsa,Батишница,RSE08-02,cityhall,base.bg,7169,False,l10n_bg_city.S63427,l10n_bg_city.20184,
l10n_bg_city.02871,02871,02871,l10n_bg_city.village,Batovo,Батово,DOB15-03,cityhall,base.bg,9364,False,l10n_bg_city.S72624,l10n_bg_city.72624,
l10n_bg_city.02885,02885,02885,l10n_bg_city.village,Batoshevo,Батошево,GAB29-02,cityhall,base.bg,5470,False,l10n_bg_city.S14218,l10n_bg_city.65927,
l10n_bg_city.02909,02909,02909,l10n_bg_city.village,Batultsi,Батулци,LOV38-01,cityhall,base.bg,5764,False,l10n_bg_city.S43952,l10n_bg_city.87014,
l10n_bg_city.02912,02912,02912,l10n_bg_city.village,Baurene,Баурене,VRC21-01,cityhall,base.bg,3068,False,l10n_bg_city.S12259,l10n_bg_city.39846,
l10n_bg_city.02935,02935,02935,l10n_bg_city.village,Bahovitsa,Баховица,LOV18-03,cityhall,base.bg,5567,False,l10n_bg_city.S43952,l10n_bg_city.43952,
l10n_bg_city.02957,02957,02957,l10n_bg_city.village,Batsova mahala,Бацова махала,PVN21-02,cityhall,base.bg,5927,False,l10n_bg_city.S56722,l10n_bg_city.51723,
l10n_bg_city.02960,02960,02960,l10n_bg_city.village,Bachevo,Бачево,BLG37-02,cityhall,base.bg,2769,False,l10n_bg_city.S04279,l10n_bg_city.61813,
l10n_bg_city.02974,02974,02974,l10n_bg_city.village,Bachkovo,Бачково,PDV01-23,cityhall,base.bg,4251,False,l10n_bg_city.S56784,l10n_bg_city.00702,
l10n_bg_city.02991,02991,02991,l10n_bg_city.village,Bashevo,Башево,KRZ02-02,cityhall,base.bg,6777,False,l10n_bg_city.S40909,l10n_bg_city.00607,
l10n_bg_city.03006,03006,03006,l10n_bg_city.village,Bashtino,Бащино,KRZ16-01,cityhall,base.bg,6669,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.03017,03017,03017,l10n_bg_city.village,Bashtino,Бащино,SLS07-01,cityhall,base.bg,7619,False,l10n_bg_city.S66425,l10n_bg_city.15031,
l10n_bg_city.03037,03037,03037,l10n_bg_city.village,Bayachevo,Баячево,TGV35-03,cityhall,base.bg,7745,False,l10n_bg_city.S73626,l10n_bg_city.73626,
l10n_bg_city.03054,03054,03054,l10n_bg_city.village,Bebrovo,Беброво,VTR13-01,cityhall,base.bg,5084,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.03068,03068,03068,l10n_bg_city.village,Beglezh,Беглеж,PVN24-01,cityhall,base.bg,5872,False,l10n_bg_city.S56722,l10n_bg_city.56722,
l10n_bg_city.03085,03085,03085,l10n_bg_city.village,Begovo,Бегово,PDV12-01,cityhall,base.bg,4352,False,l10n_bg_city.S56784,l10n_bg_city.35523,
l10n_bg_city.03099,03099,03099,l10n_bg_city.village,Begunovtsi,Бегуновци,PER08-04,cityhall,base.bg,2395,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.03109,03109,03109,l10n_bg_city.village,Beguntsi,Бегунци,PDV13-02,cityhall,base.bg,4359,False,l10n_bg_city.S56784,l10n_bg_city.36498,
l10n_bg_city.03112,03112,03112,l10n_bg_city.village,Beden,Беден,SML09-01,cityhall,base.bg,4817,False,l10n_bg_city.S67653,l10n_bg_city.20465,
l10n_bg_city.03143,03143,03143,l10n_bg_city.village,Bezhanovo,Бежаново,LOV19-01,cityhall,base.bg,5792,False,l10n_bg_city.S43952,l10n_bg_city.44327,
l10n_bg_city.03174,03174,03174,l10n_bg_city.village,Bezvoditsa,Безводица,DOB03-01,cityhall,base.bg,9637,False,l10n_bg_city.S72624,l10n_bg_city.02508,
l10n_bg_city.03191,03191,03191,l10n_bg_city.village,Bezden,Безден,SFO26-01,cityhall,base.bg,2236,False,l10n_bg_city.S68134,l10n_bg_city.38978,
l10n_bg_city.03201,03201,03201,l10n_bg_city.village,Bezdenitsa,Безденица,MON29-22,cityhall,base.bg,3454,False,l10n_bg_city.S48489,l10n_bg_city.48489,
l10n_bg_city.03215,03215,03215,l10n_bg_city.village,Bezmer,Безмер,DOB27-03,cityhall,base.bg,9480,False,l10n_bg_city.S72624,l10n_bg_city.72271,
l10n_bg_city.03229,03229,03229,l10n_bg_city.village,Bezmer,Безмер,JAM25-02,cityhall,base.bg,8637,False,l10n_bg_city.S87374,l10n_bg_city.87374,
l10n_bg_city.03561,03561,03561,l10n_bg_city.village,Bel kamen,Бел камен,BLG53-02,cityhall,base.bg,2793,False,l10n_bg_city.S04279,l10n_bg_city.87338,
l10n_bg_city.03280,03280,03280,l10n_bg_city.village,Bela Rada,Бела Рада,VID09-03,cityhall,base.bg,3731,False,l10n_bg_city.S10971,l10n_bg_city.10971,
l10n_bg_city.03294,03294,03294,l10n_bg_city.village,Belasitsa,Беласица,BLG33-02,cityhall,base.bg,2881,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.03304,03304,03304,l10n_bg_city.village,Belashtitsa,Белащица,PDV26-01,cityhall,base.bg,4124,False,l10n_bg_city.S56784,l10n_bg_city.56784,
l10n_bg_city.03318,03318,03318,l10n_bg_city.village,Belgun,Белгун,DOB17-01,cityhall,base.bg,9690,False,l10n_bg_city.S72624,l10n_bg_city.35064,
l10n_bg_city.03373,03373,03373,l10n_bg_city.village,Belentsi,Беленци,LOV19-02,cityhall,base.bg,5783,False,l10n_bg_city.S43952,l10n_bg_city.44327,
l10n_bg_city.03397,03397,03397,l10n_bg_city.village,Beli brod,Бели брод,MON04-11,cityhall,base.bg,3447,False,l10n_bg_city.S48489,l10n_bg_city.05236,
l10n_bg_city.03410,03410,03410,l10n_bg_city.village,Beli vir,Бели вир,KRZ35-02,cityhall,base.bg,6702,False,l10n_bg_city.S40909,l10n_bg_city.81236,
l10n_bg_city.03438,03438,03438,l10n_bg_city.village,Beli izvor,Бели извор,VRC10-02,cityhall,base.bg,3040,False,l10n_bg_city.S12259,l10n_bg_city.12259,
l10n_bg_city.03441,03441,03441,l10n_bg_city.village,Beli Iskar,Бели Искър,SFO39-02,cityhall,base.bg,2011,False,l10n_bg_city.S68134,l10n_bg_city.65231,
l10n_bg_city.24092,24092,24092,l10n_bg_city.village,Beli Lom,Бели Лом,RAZ17-07,cityhall,base.bg,7293,False,l10n_bg_city.S61710,l10n_bg_city.44166,
l10n_bg_city.03486,03486,03486,l10n_bg_city.village,Beli Osam,Бели Осъм,LOV34-03,cityhall,base.bg,5662,False,l10n_bg_city.S43952,l10n_bg_city.73198,
l10n_bg_city.03499,03499,03499,l10n_bg_city.village,Beli plast,Бели пласт,KRZ16-02,cityhall,base.bg,6689,False,l10n_bg_city.S40909,l10n_bg_city.40909,
l10n_bg_city.03469,03469,03469,l10n_bg_city.village,Belimel,Белимел,MON36-10,cityhall,base.bg,3462,False,l10n_bg_city.S48489,l10n_bg_city.81390,
l10n_bg_city.03472,03472,03472,l10n_bg_city.village,Belintsi,Белинци,RAZ14-01,cityhall,base.bg,7432,False,l10n_bg_city.S61710,l10n_bg_city.32874,
l10n_bg_city.03527,03527,03527,l10n_bg_city.village,Belitsa,Белица,SLS34-02,cityhall,base.bg,7648,False,l10n_bg_city.S66425,l10n_bg_city.73496,
l10n_bg_city.03530,03530,03530,l10n_bg_city.village,Belitsa,Белица,PDV15-01,cityhall,base.bg,4862,False,l10n_bg_city.S56784,l10n_bg_city.44478,
l10n_bg_city.03544,03544,03544,l10n_bg_city.village,Belitsa,Белица,HKV17-01,cityhall,base.bg,6557,False,l10n_bg_city.S77195,l10n_bg_city.44570,
l10n_bg_city.03558,03558,03558,l10n_bg_city.village,Belish,Белиш,LOV34-04,cityhall,base.bg,5628,False,l10n_bg_city.S43952,l10n_bg_city.73198,
l10n_bg_city.03664,03664,03664,l10n_bg_city.village,Belo pole,Бело поле,BLG03-02,cityhall,base.bg,2709,False,l10n_bg_city.S04279,l10n_bg_city.04279,
l10n_bg_city.03678,03678,03678,l10n_bg_city.village,Belo pole,Бело поле,VID33-06,cityhall,base.bg,3961,False,l10n_bg_city.S10971,l10n_bg_city.63255,
l10n_bg_city.03575,03575,03575,l10n_bg_city.village,Belovets,Беловец,RAZ16-01,cityhall,base.bg,7321,False,l10n_bg_city.S61710,l10n_bg_city.40422,
l10n_bg_city.03589,03589,03589,l10n_bg_city.village,Belovitsa,Беловица,PDV37-01,cityhall,base.bg,4182,False,l10n_bg_city.S56784,l10n_bg_city.77270,
l10n_bg_city.03602,03602,03602,l10n_bg_city.village,Belogradets,Белоградец,VAR08-01,cityhall,base.bg,9230,False,l10n_bg_city.S10135,l10n_bg_city.10865,
l10n_bg_city.27440,27440,27440,l10n_bg_city.village,Belodol,Белодол,BGS17-08,cityhall,base.bg,8219,False,l10n_bg_city.S07079,l10n_bg_city.57491,
l10n_bg_city.03620,03620,03620,l10n_bg_city.village,Belozem,Белозем,PDV25-01,cityhall,base.bg,4130,False,l10n_bg_city.S56784,l10n_bg_city.62075,
l10n_bg_city.03633,03633,03633,l10n_bg_city.village,Belokopitovo,Белокопитово,SHU30-01,cityhall,base.bg,9801,False,l10n_bg_city.S83510,l10n_bg_city.83510,
l10n_bg_city.03647,03647,03647,l10n_bg_city.village,Belomortsi,Беломорци,TGV22-01,cityhall,base.bg,7917,False,l10n_bg_city.S73626,l10n_bg_city.53535,
l10n_bg_city.03681,03681,03681,l10n_bg_city.village,Belopoltsi,Белополци,HKV11-01,cityhall,base.bg,6951,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.03695,03695,03695,l10n_bg_city.village,Belopolyane,Белополяне,HKV11-02,cityhall,base.bg,6984,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.03705,03705,03705,l10n_bg_city.village,Belopoptsi,Белопопци,SFO10-03,cityhall,base.bg,2132,False,l10n_bg_city.S68134,l10n_bg_city.16314,
l10n_bg_city.03722,03722,03722,l10n_bg_city.village,Belotintsi,Белотинци,MON29-02,cityhall,base.bg,3499,False,l10n_bg_city.S48489,l10n_bg_city.48489,
l10n_bg_city.03745,03745,03745,l10n_bg_city.village,Beltsov,Белцов,RSE37-01,cityhall,base.bg,7138,False,l10n_bg_city.S63427,l10n_bg_city.78361,
l10n_bg_city.03767,03767,03767,l10n_bg_city.village,Belchin,Белчин,SFO39-03,cityhall,base.bg,2020,False,l10n_bg_city.S68134,l10n_bg_city.65231,
l10n_bg_city.03798,03798,03798,l10n_bg_city.village,Belyakovets,Беляковец,VTR04-03,cityhall,base.bg,5031,False,l10n_bg_city.S10447,l10n_bg_city.10447,
