code;description;unit_id
15159099;Твърди фракции на нелетливите растителни мазнини и масла и техните фракции, дори рафинирани, но не химически променени, представени в директни опаковки опаковки, с нетно съдържание по-голямо от 1 kg и течни фракции на нелетливите растителните мазнини и масла (с изключение на соево, фъстъчено, маслиново, палмово, слънчогледово, памучно, кокосово и палмистово масло, масло от бабасу, рапично, репично или синапено масло, ленено, царевично, рициново и сусамово масло, масло от шафранка (safflower), тунгово масло, масла от жожоба, ойтицика, восък от Мирта, японски восък и масло от тютюневи семена, суровите растителни мазнини и масла и растителните мазнини и масла, предназначени за технически или промишлени цели);intrastat_unit_none
15161010;Животински мазнини и масла и техните фракции, частично или напълно хидрогенирани, интерестерифицирани, преестерифицирани или елайдинирани, дори рафинирани, но необработени по друг начин, представени в директни опаковки, с нетно съдържание 1 kg или по-малко;intrastat_unit_none
15161090;Животински мазнини и масла и техните фракции, частично или напълно хидрогенирани, интерестерифицирани, преестерифицирани или елайдинирани, дори рафинирани, но необработени по друг начин, представени в директни опаковки, с нетно съдържание по-голямо от 1 kg ;intrastat_unit_none
15162010;Хидрогенирани рицинови масла, наречени „opalwax“;intrastat_unit_none
15162091;Растителни мазнини и масла и техните фракции, частично или напълно хидрогенирани, интерестерифицирани, преестерифицирани или елайдинирани, дори рафинирани, но необработени по друг начин, представени в директни опаковки, с нетно съдържание 1 kg или по-малко (с изключение на хидрогенирани рицинови масла, наречени „opalwax“);intrastat_unit_none
15162095;Рапично, репично, ленено, слънчогледово масло, масло от илипе, от карите, от макоре, от тулукуна или от бабасу и техните фракции, частично или напълно хидрогенирани, интерестерифицирани, преестерифицирани или елайдинирани, дори рафинирани, но необработени по друг начин, представени в директни опаковки, с нетно съдържание по-голямо от 1 kg, предназначени за технически или промишлени цели, различни от производството на хранителни продукти за консумация от човека;intrastat_unit_none
15162096;Фъстъчено, памучно, соево или слънчогледово масло и техните фракции, различни от представените в подпозиция 1516 20 95 други масла, с тегловно съдържание на свободни мастни киселини по-малко от 50 %, дори обработени по друг начин, представени в директни опаковки, с нетно съдържание по-голямо от 1 kg (с изключение на палмистовото масло, маслото от илипе, кокосовото масло, рапичното, репичното масло или маслото от копайба и маслата от подпозиция 1516 20 95)  ;intrastat_unit_none
15162098;Растителни мазнини и масла и техните фракции, частично или напълно хидрогенирани, интерестерифицирани, преестерифицирани или елайдинирани, дори рафинирани, но необработени по друг начин, представени в директни опаковки, с нетно съдържание по-голямо от 1 kg или представени по друг начин (с изключение на мазнини и масла и техните хидрогенирани фракции, които са претърпели по-напреднала обработка (като например текстуриране), хидрогенираните рицинови масла, наречени „opalwax“ и маслата от подпозиции 1516 20 95 и 1516 20 96);intrastat_unit_none
15171010;Маргарин, с изключение на течния маргарин, с тегловно съдържание на млечни мазнини, превишаващо 10 %, но непревишаващо 15 %;intrastat_unit_none
15171090;Маргарин, с изключение на течния маргарин, с тегловно съдържание на млечни мазнини, непревишаващо 10 %;intrastat_unit_none
15179010;Хранителни смеси или препарати от животински или растителни мазнини или масла или от фракции от различни мазнини или масла, с тегловно съдържание на млечни мазнини, превишаващо 10 %, но непревишаващо 15 %  (с изключение на мазнини и масла и техните фракции, частично или напълно хидрогенирани, интерестерифицирани, преестерифицирани или елайдинирани, дори рафинирани, но необработени по друг начин, на смеси от маслинови масла и техните фракции и на твърдия маргарин);intrastat_unit_none
15179091;Нелетливи растителни масла, течни, смесени, с тегловно съдържание на млечни мазнини, непревишаващо 10 % (с изключение на мазнини и масла и техните фракции, частично или напълно хидрогенирани, интерестерифицирани, преестерифицирани или елайдинирани, дори рафинирани, но необработени по друг начин и на смесите от маслиново масло);intrastat_unit_none
15179093;Смеси или препарати за кулинарията, от видовете, използвани за отделяне от формите, с тегловно съдържание на млечни мазнини, непревишаващо 10 %;intrastat_unit_none
15179099;Хранителни смеси или препарати от животински или растителни мазнини или масла или от фракции от различни мазнини или масла от настоящата глава, за хранителни цели, с тегловно съдържание на млечни мазнини, непревишаващо 10 % (с изключение на нелетливи растителни масла, течни, смесени на смеси или препарати за кулинарията, от видовете, използвани за отделяне от формите;intrastat_unit_none
15180010;Линоксин;intrastat_unit_none
15180031;Сурови нелетливи растителни масла, течни, смесени, негодни за консумация, предназначени за технически или промишлени цели, различни от предназначените за производство на хранителни продукти за консумация от човека;intrastat_unit_none
15180039;Нелетливи растителни масла, течни, смесени, негодни за консумация, предназначени за технически или промишлени цели, различни от предназначените за производство на хранителни продукти за консумация от човека (с изключение на суровите растителни масла);intrastat_unit_none
15180091;Животински или растителни мазнини и масла и техните фракции, обработени чрез загряване, окислени, обезводнени, сулфурирани, продухани, полимеризирани чрез загряване във вакуум или в инертен газ или по друг начин химически модифицирани, с изключение на тези от позиция 1516 и на линоксина (окислено ленено масло);intrastat_unit_none
15180095;Негодни за консумация смеси или препарати от животински мазнини и масла или от животински и растителни мазнини и масла и техните фракции;intrastat_unit_none
15180099;Негодни за консумация смеси или препарати от животински или растителни мазнини или масла или от фракции от различни мазнини или масла от настоящата глава, неупоменати, нито включени другаде;intrastat_unit_none
15200000;Суров глицерол, глицеролови води и луги;intrastat_unit_none
15211000;Растителни восъци (различни от триглицеридите), дори рафинирани или оцветени;intrastat_unit_none
15219010;Спермацет, дори рафиниран или оцветен;intrastat_unit_none
15219091;Восък от пчели или от други насекоми, суров;intrastat_unit_none
15219099;Восък от пчели или от други насекоми, дори рафиниран или оцветен (с изключение на суровия восък);intrastat_unit_none
15220010;Дегра;intrastat_unit_none
15220031;Неутрализационни утайки (soap-stocks), съдържащи масло, имащо характеристиките на маслиново масло;intrastat_unit_none
15220039;Остатъци, получени при обработката на продукти, съдържащи масло, имащо характеристиките на маслиново масло (с изключение на неутрализационни утайки (soap-stocks));intrastat_unit_none
15220091;Маслени утайки, неутрализационни утайки (soap-stocks) (с изключение на остатъците, съдържащи масло, имащо характеристиките на маслиново масло);intrastat_unit_none
15220099;Остатъци, получени при обработката на продукти, съдържащи мазнини или восъци от животински или растителен произход (с изключение на остатъците, съдържащи масло, имащо характеристиките на маслиново масло, неутрализационни утайки (soap-stocks) и маслени утайки);intrastat_unit_none
16010010;Колбаси и подобни продукти от черен дроб приготвени храни на база на черен дроб;intrastat_unit_none
16010091;Колбаси, сухи или за намазване, без топлинна обработка (с изключение на колбаси от черен дроб);intrastat_unit_none
16010099;Колбаси и подобни продукти от месо, карантии или кръв приготвени храни на база на тези продукти (с изключение на колбаси от черен дроб и колбаси, сухи или за намазване, без топлинна обработка);intrastat_unit_none
16021000;Приготвени храни от месо, карантии или кръв, хомогенизирани, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16022010;Приготвени храни и консерви от черен дроб от гъски или от патици (с изключение на колбаси и подобни продукти и на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g);intrastat_unit_none
16022090;Приготвени храни и консерви от черен дроб (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16023111;Приготвени храни, съдържащи изключително месо от пуйки без топлинна обработка (с изключение на колбаси и подобни продукти);intrastat_unit_none
16023119;Приготвени храни и консерви от месо или карантии от пуйки, съдържащи тегловно 57 % или повече месо или карантии от домашни птици (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16023180;Приготвени храни и консерви от месо или карантии от пуйки, съдържащи тегловно по-малко от 57 % месо или карантии от домашни птици (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16023211;Приготвени храни и консерви, съдържащи тегловно 57 % или повече месо или карантии от петли и кокошки, без топлинна обработка (с изключение на колбаси и подобни продукти на приготвени храни и консерви от черен дроб);intrastat_unit_none
16023219;Приготвени храни и консерви, съдържащи тегловно 57 % или повече месо или карантии от петли и кокошки, топлинно обработени (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16023230;Приготвени храни и консерви, съдържащи тегловно 25 % или повече, но по-малко от 57 % месо или карантии от петли и кокошки (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16023290;Приготвени храни и консерви от месо или карантии от петли и кокошки (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16023921;Приготвени храни и консерви, съдържащи тегловно 57 % или повече месо или карантии от гъски, патици и токачки, без топлинна обработка (с изключение на колбаси и подобни продукти на приготвени храни и консерви от черен дроб) ;intrastat_unit_none
16023929;Приготвени храни и консерви, съдържащи тегловно 57 % или повече месо или карантии от гъски, патици и токачки, топлинно обработени (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16023985;Приготвени храни и консерви от месо или карантии от гъски, патици и токачки, съдържащи тегловно по-малко от 57 % месо или карантии от домашни птици (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16024110;Приготвени храни и консерви от бутове и разфасовки от тях, от домашни свине;intrastat_unit_none
16024190;Приготвени храни и консерви от бутове и разфасовки от тях, от животни от рода на свинете, различни от домашните;intrastat_unit_none
16024210;Приготвени храни и консерви от плешки и разфасовки от тях, от домашни свине;intrastat_unit_none
16024290;Приготвени храни и консерви от плешки и разфасовки от тях, от животни от рода на свинете, различни от домашните;intrastat_unit_none
16024911;Приготвени храни и консерви от котлети (с изключение на врата) и разфасовки от тях, включително смеси от котлети и бутове, от домашни свине;intrastat_unit_none
16024913;Приготвени храни и консерви от врат и разфасовки от него, включително смесите от врат и плешки, от домашни свине;intrastat_unit_none
16024915;Приготвени храни и консерви от смеси, съдържащи бутове, плешки, котлети или вратове и разфасовки от тях, от домашни свине (с изключение на смесите само от котлети и бутове или само от врат и плешки);intrastat_unit_none
16024919;Приготвени храни и консерви, съдържащи тегловно 80 % или повече месо или карантии, от всякакви видове, включително сланината и мазнините от всякакъв вид или произход, от домашни свине (с изключение на бутове, котлети, врат и разфасофки от тях на колбаси и подобни продукти;intrastat_unit_none
16024930;Приготвени храни и консерви, съдържащи тегловно 40 % или повече, но по-малко от 80 % месо или карантии от всякакви видове, включително сланината и мазнините от всякакъв вид или произход, от домашни свине (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16024950;Приготвени храни и консерви, съдържащи тегловно по-малко от 40 % месо или карантии, от всякакви видове, включително сланината и мазнините от всякакъв вид или произход, от домашни свине (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16024990;Приготвени храни и консерви от месо или карантии, включително смесите, от животни от рода на свинете, различни от домашните (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16025010;Приготвени храни и консерви от месо или карантии от животни от рода на едрия рогат добитък, без топлинна обработка смеси от топлинно обработени месо или карантии и топлинно необработени месо или карантии (с изключение на колбаси и подобни продукти;intrastat_unit_none
16025031;Corned beef, в херметически затворени опаковки;intrastat_unit_none
16025095;Приготвени храни и консерви от месо или карантии от животни от рода на едрия рогат добитък, обработени топлинно (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16029010;Храни, приготвени от животинска кръв (с изключение на колбаси и подобни продукти);intrastat_unit_none
16029031;Приготвени храни и консерви от месо или карантии от дивеч или от зайци (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16029051;Приготвени храни и консерви, съдържащи месо или карантии от домашни свине (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16029061;Приготвени храни и консерви, съдържащи месо или карантии от животни от рода на едрия рогат добитък, без топлинна обработка смеси от топлинно обработени месо или карантии и топлинно необработени месо или карантии (с изключение на колбаси и подобни продукти;intrastat_unit_none
16029069;Приготвени храни и консерви, съдържащи месо или карантии от животни от рода на едрия рогат добитък, обработени топлинно (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16029091;Приготвени храни и консерви, съдържащи месо или карантии от животни от рода на овцете (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16029095;Приготвени храни и консерви, съдържащи месо или карантии от животни от рода на козите (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16029099;Приготвени храни и консерви от месо или карантии от други животни (с изключение на колбаси и подобни продукти на хомогенизирани приготвени храни, пригодени за продажба на дребно, в опаковки с тегло, непревишаващо 250 g;intrastat_unit_none
16030010;Екстракти и сокове от месо, риби или ракообразни, мекотели или други водни безгръбначни, в директни опаковки, с нетно съдържание, непревишаващо 1 kg;intrastat_unit_none
16030080;Екстракти и сокове от месо, риби или ракообразни, мекотели или други водни безгръбначни, в директни опаковки, с нетно съдържание, превишаващо 1 kg;intrastat_unit_none
16041100;Приготвени храни и консерви от сьомги, цели или на парчета, с изключение на смлените риби;intrastat_unit_none
16041210;Филета от херинги, сурови, покрити с тесто или с галета, дори предварително пържени в олио, замразени;intrastat_unit_none
16041291;Приготвени храни и консерви от херинги, цели или на парчета, в херметически затворени опаковки, с изключение на смлените риби и на филетата от херинги, сурови, покрити с тесто или с галета, дори предварително пържени в олио, замразени;intrastat_unit_none
16041299;Приготвени храни и консерви от херинги, цели или на парчета, с изключение на смлените риби на филета от херинги, сурови, покрити с тесто или с галета, дори предварително пържени в олио, замразени;intrastat_unit_none
16041311;Приготвени храни и консерви от сардини, цели или на парчета, с изключение на смлените риби, в зехтин на филета от херинги, сурови, покрити с тесто или с галета, дори предварително пържени в олио, замразени;intrastat_unit_none
16041319;Приготвени храни и консерви от сардини, цели или на парчета, с изключение на смлените риби и на сардините в зехтин;intrastat_unit_none
16041390;Приготвени храни и консерви от сардинели, шпрот, трицона или цаца, цели или на парчета, с изключение на смлените риби;intrastat_unit_none
16041421;Приготвени храни и консерви от скокливи риби, цели или на парчета, в растително масло (с изключение на смлените риби);intrastat_unit_none
16041426;Приготвени храни и консерви от филета, наречени „карета“ от скокливи риби, цели или на парчета (с изключение на смлените риби и тези приготвени в растително масло);intrastat_unit_none
16041428;Приготвени храни и консерви от скокливи риби, цели или на парчета (с изключение на смлените риби, тези приготвени в растително масло и филета, наречени „карета“ );intrastat_unit_none
16041431;Приготвени храни и консерви от риба тон с жълти перки — албакор (Thunnus albacares), цели или на парчета, в растително масло (с изключение на смлените риби);intrastat_unit_none
16041436;Приготвени храни и консерви от филета, наречени „карета“ от риба тон с жълти перки — албакор (Thunnus albacares), цели или на парчета (с изключение на смлените риби и тези приготвени в растително масло);intrastat_unit_none
16041438;Приготвени храни и консерви от риба тон с жълти перки — албакор (Thunnus albacares), цели или на парчета (с изключение на смлените, тези приготвени в растително масло и филета, наречени „карета“ );intrastat_unit_none
16041441;Приготвени храни и консерви от риба тон, цели или на парчета, в растително масло (с изключение на смлените скокливи риби и риба тон с жълти перки — албакор (Thunnus albacares));intrastat_unit_none
16041446;Приготвени храни и консерви от филета, наречени „карета“ от риба тон, цели или на парчета (с изключение на смлените риби и тези приготвени в растително масло скокливи риби и риба тон с жълти перки — албакор (Thunnus albacares));intrastat_unit_none
16041448;Приготвени храни и консерви от риба тон, цели или на парчета (с изключение на смлените риби, тези приготвени в растително масло, филета, наречени „карета“, скокливи риби  и риба тон с жълти перки — албакор (Thunnus albacares));intrastat_unit_none
16041490;Приготвени храни и консерви от паламуд (Sarda spp.), цял или на парчета, с изключение на смлените риби;intrastat_unit_none
16041511;Приготвени храни и консерви от филета от видовете на обикновената скумрия Scomber scombrus и Scomber japonicus;intrastat_unit_none
16041519;Приготвени храни и консерви от видовете на обикновената скумрия Scomber scombrus и Scomber japonicus, цели или на парчета, с изключение на смлените риби и на филета от скумрии;intrastat_unit_none
16041590;Приготвени храни и консерви от вида на австралийската скумрия Scomber australasicus, цели или на парчета, с изключение на смлените риби;intrastat_unit_none
16041600;Приготвени храни и консерви от аншоа, цяла или на парчета, с изключение на смлените риби;intrastat_unit_none
16041700;Приготвени храни и консерви от змиорки, цели или на парчета, с изключение на смлените риби;intrastat_unit_none
16041800;Приготвени храни и консерви от перки от акули, цели или на парчета, с изключение на смлените риби;intrastat_unit_none
16041910;Приготвени храни и консерви от пъстървови риби, различни от сьомгите, цели или на парчета, с изключение на смлените риби;intrastat_unit_none
16041931;Приготвени храни и консерви от филета, наречени „карета“, от риби от рода Euthynnus, различни от скокливите риби [Euthynnus (Katsuwonus) pelamis];intrastat_unit_none
16041939;Приготвени храни и консерви от риби от рода Euthynnus,  различни от скокливите риби [Euthynnus (Katsuwonus) pelamis], цели или на парчета, с изключение на смлените риби и на филетата, наречени „карета“;intrastat_unit_none
16041950;Приготвени храни и консерви от риби от вида Orcynopsis unicolor, цели или на парчета, с изключение на смлените риби;intrastat_unit_none
16041991;Филета от риби, сурови, покрити с тесто или с галета, дори предварително изпържени в олио, замразени (с изключение на пъстървови, херинги, сардини, сардинели, шпрот, трицона или цаца, тон, скокливи риби, паламуд (Sarda spp.), скумрии, аншоа, риби от рода Euthynnus и  риби от вида Orcynopsis unicolor);intrastat_unit_none
16041992;Приготвени храни и консерви от треска от видовете (Gadus morhua, Gadus ogac или Gadus macrocefalus), цели или на парчета, с изключение на смлените риби и на филета от риби, сурови, покрити с тесто или с галета, дори предварително изпържени в олио, замразени;intrastat_unit_none
16041993;Приготвени храни и консерви от американска треска (Pollachius virens), цяла или на парчета, с изключение на смлените риби и на филета от риби, сурови, покрити с тесто или с галета, дори предварително изпържени в олио, замразени;intrastat_unit_none
16041994;Приготвени храни и консерви от мерлузи (Merluccius spp., Urophycis spp.), цели или на парчета, с изключение на смлените риби и на филета от риби, сурови, покрити с тесто или с галета, дори предварително изпържени в олио, замразени;intrastat_unit_none
16041995;Приготвени храни и консерви от минтай (Теragra chalcogramma) и сребриста сайда от вида Pollachius pollachius, цели или на парчета, с изключение на смлените риби и на филета от риби, сурови, покрити с тесто или с галета, дори предварително изпържени в олио, замразени;intrastat_unit_none
16041997;Приготвени храни и консерви от риби, цели или на парчета (с изключение на смлените риби и филета от риби, сурови, покрити с тесто или с галета, дори предварително изпържени в олио, замразени сьомги, херинги, сардини, сардинели, шпрот, трицона или цаца, тон, скокливи риби, паламуд (Sarda spp.), скумрии, аншоа, риби от рода Euthynnus, риби от вида Orcynopsis unicolor, атлантическа, гренландска, тихоокеанска и американска треска, мерлузи, минтай, сребриста сайда и змиорки);intrastat_unit_none
16042005;Приготвени храни от сурими;intrastat_unit_none
16042010;Приготвени храни и консерви от сьомга (с изключение на целите или на парчета);intrastat_unit_none
16042030;Приготвени храни и консерви от риби от семейство Пъстървови, различни от сьомгата (с изключение на целите или на парчета);intrastat_unit_none
16042040;Приготвени храни и консерви от аншоа (с изключение на целите или на парчета);intrastat_unit_none
16042050;Приготвени храни и консерви от сардини, от паламуди, от скумрия от видовете Scomber scombrus и Scomber japonicus и риби от вида Orcynopsis unicolor (с изключение на целите или на парчета);intrastat_unit_none
16042070;Приготвени храни и консерви от тон, скокливи риби и други риби от рода Euthynnus (с изключение на целите или на парчета);intrastat_unit_none
16042090;Приготвени храни и консерви от други риби (с изключение на целите или на парчета приготвени храни от сурими и от риби от семейство Пъстървови, аншоа, сардини, паламуд, скумрии от видовете на обикновената скумрия Scomber scombrus и Scomber japonicus, риби от видовете Orcynopsis unicolor, тон, скокливи риби и риби от рода Euthynnus);intrastat_unit_none
16043100;Хайвер ;intrastat_unit_none
16043200;Заместители на хайвер;intrastat_unit_none
16051000;Раци, приготвени или консервирани (с изключение на пушените);intrastat_unit_none
16052110;Скариди, приготвени или консервирани, в директни опаковки, с нетно съдържание, непревишаващо 2 kg (с изключение на пушените и на скаридите в херметически затворени опаковки);intrastat_unit_none
16052190;Скариди, приготвени или консервирани, в директни опаковки, с нетно съдържание, превишаващо 2 kg (с изключение на пушените и на скаридите в херметически затворени опаковки);intrastat_unit_none
16052900;Скариди, приготвени или консервирани, в херметически затворени опаковки (с изключение на пушените);intrastat_unit_none
16053010;Месо от омари, топлинно обработено, за производство на масло, пастет, супи или сосове;intrastat_unit_none
16053090;Омари, приготвени или консервирани (с изключение на  пушените и на месо от омари, топлинно обработено, за производство на масло, пастет, супи или сосове);intrastat_unit_none
16054000;Други ракообразни, приготвени или консервирани (с изключение на пушените и на раци, скариди и омари);intrastat_unit_none
16055100;Стриди, приготвени или консервирани (с изключение на пушените);intrastat_unit_none
16055200;Миди Сен Жак (морски гребени)(scallops), включително калугерици (queen scallops), приготвени или консервирани  (с изключение на пушените)  ;intrastat_unit_none
16055310;Миди от семейство Mytilidae (мussels), приготвени или консервирани, в херметически затворени опаковки (с изключение на миди Сен Жак (морски гребени) (scallops), включително калугерици (queen scallops)) (с изключение на пушените);intrastat_unit_none
16055390;Миди от семейство Mytilidae (мussels), приготвени или консервирани (с изключение на пушените, на миди Сен Жак (морски гребени) (scallops), включително калугерици (queen scallops) и мидите в херметически затворени опаковки);intrastat_unit_none
16055400;Сепия и сепиоли, калмари и рогачи, приготвени или консервирани (с изключение на пушените);intrastat_unit_none
16055500;Октопод, приготвен или консервиран (с изключение на пушения);intrastat_unit_none
16055600;Миди от семейство Veneridae и сърцевидки от семейство Arcidae (clams, cockles and arkshells), приготвени или консервирани (с изключение на пушените и на миди Сен Жак (морски гребени) (scallops), включително калугерици (queen scallops) и миди от семейство Mytilidae (мussels));intrastat_unit_none
