code;description;unit_id
01051199;Живи домашни петли и кокошки, с тегло непревишаващо 185 g (с изключение на кокошки с яйценосно направление и родителски и прародителски женски пилета);intrastat_unit_pce
01051200;Живи домашни пуйки, с тегло непревишаващо 185 g;intrastat_unit_pce
01051300;Живи домашни патици, с тегло непревишаващо 185 g;intrastat_unit_pce
01051400;Живи домашни гъски, с тегло непревишаващо 185 g;intrastat_unit_pce
01051500;Живи домашни токачки, с тегло непревишаващо 185 g;intrastat_unit_pce
01059400;Живи домашни петли и кокошки, с тегло превишаващо 185 g;intrastat_unit_pce
01059910;Живи домашни патици, с тегло превишаващо 185 g;intrastat_unit_pce
01059920;Живи домашни гъски, с тегло превишаващо 185 g;intrastat_unit_pce
01059930;Живи домашни пуйки, с тегло превишаващо 185 g;intrastat_unit_pce
01059950;Живи домашни токачки, с тегло превишаващо 185 g;intrastat_unit_pce
01061100;Живи примати;intrastat_unit_pce
01061200;Живи китове, делфини и морски свине (бозайници от разред Китоподобни /Cetacea/)  ламантини и дюгони (бозайници от разред Сиреноподобни /Sirenia/)  тюлени, морски лъвове и моржове (бозайници от подразред Перконоги /Pinnipedia/);intrastat_unit_pce
01061300;Живи камили и други животни от семейство камилови (Camelidae);intrastat_unit_pce
01061410;Живи домашни зайци;intrastat_unit_pce
01061490;Живи диви зайци;
01061900;Живи бозайници (с изключение на коне, магарета, мулета, катъри, животни от рода на едрия рогат добитък, свинете, овцете или козите, примати, китове, делфини и морски свине, ламантини и дюгони, морски лъвове и моржове, камили и други животни от семейство камилови, и домашни и диви зайци);
01062000;Живи влечуги (включително змиите и костенурките);intrastat_unit_pce
01063100;Живи грабливи птици;intrastat_unit_pce
01063200;Живи птици от разред Папагалоподобни (Psittaciformes), включително качулатите папагали, сенегалските папагали, дългоопашатите и огърличести папагали, папагалите ара и какаду;intrastat_unit_pce
01063300;Щрауси  ему (Dromaius novaehollandiae);intrastat_unit_pce
01063910;Живи гълъби;intrastat_unit_pce
01063980;Живи птици (с изключение на грабливите птици, птиците от разред Папагалоподобни, щраусите, емутата и гълъбите);
01064100;Пчели;
01064900;Насекоми (с изключение на пчелите);
01069000;Живи животни (с изключение на бозайници, влечуги, птици, насекоми, риби, ракообразни, мекотели, водни безгръбначни и микроорганизми);
02011000;Цели или половин трупове от животни от рода на едрия рогат добитък, пресни или охладени;
02012020;Компенсирани четвъртинки, необезкостени, от животни от рода на едрия рогат добитък, пресни или охладени;
02012030;Предни четвъртинки, разфасовани или неразфасовани, необезкостени, от животни от рода на едрия рогат добитък, пресни или охладени;
02012050;Задни четвъртинки, разфасовани или неразфасовани, необезкостени, от животни от рода на едрия рогат добитък, пресни или охладени;
02012090;Други необезкостени разфасовки от животни от рода на едрия рогат добитък, пресни или охладени (с изключение на цели или половин трупове, компенсирани, предни или задни четвъртинки);
02013000;Обезкостени разфасовки от животни от рода на едрия рогат добитък, пресни или охладени;
02021000;Цели или половин трупове от животни от рода на едрия рогат добитък, замразени;
02022010;Компенсирани четвъртинки, необезкостени, от животни от рода на едрия рогат добитък, замразени;
02022030;Предни четвъртинки, разфасовани или неразфасовани, необезкостени, от животни от рода на едрия рогат добитък, замразени;
02022050;Задни четвъртинки, разфасовани или неразфасовани, необезкостени, от животни от рода на едрия рогат добитък, замразени;
02022090;Други необезкостени разфасовки от животни от рода на едрия рогат добитък, замразени (с изключение на цели или половин трупове, компенсирани, предни или задни четвъртинки);
02023010;Предни четвъртинки, цели или нарязани максимум на пет парчета, като всяка предна четвъртинка е замразена поотделно  „компенсирани“ четвъртинки, замразени на два блока, единият от които съдържа предната четвъртинка, цяла или нарязана на максимум пет парчета, а другият - задната четвъртинка без филето, в едно цяло парче, обезкостени, от животни от рода на едрия рогат добитък;
02023050;Разфасовки от предни четвъртинки и от гърди, наречени „австралийски“, обезкостени, от животни от рода на едрия рогат добитък, замразени;
02023090;Обезкостени разфасовки от животни от рода на едрия рогат добитък, замразени (с изключение на предни четвъртинки, цели или нарязани максимум на пет парчета, като всяка предна четвъртинка е замразена поотделно  „компенсирани“ четвъртинки, замразени на два блока, единият от които съдържа предната четвъртинка, цяла или нарязана на максимум пет парчета, а другият - задната четвъртинка без филето, в едно цяло парче  разфасовки от предни четвъртинки и от гърди, наречени „австралийски“) ;
02031110;Цели или половин трупове от домашни свине, пресни или охладени;
02031190;Цели или половин трупове от животни от рода на свинете, различни от домашните, пресни или охладени;
02031211;Бутове и разфасовки от тях, необезкостени, от домашни свине, пресни или охладени;
02031219;Плешки и разфасовки от тях, необезкостени, от домашни свине, пресни или охладени;
02031290;Бутове, плешки и техните разфасовки, необезкостени, от животни от рода на свинете, различни от домашните, пресни или охладени;
02031911;Предни части и разфасовки от тях, от домашни свине, пресни или охладени;
02031913;Котлети и разфасовки от тях, от домашни свине, пресни или охладени;
02031915;Гърди (шарено месо) и разфасовки от тях, от домашни свине, пресни или охладени;
02031955;Обезкостени разфасовки от домашни свине, пресни или охладени (с изключение на гърди и разфасовки от тях );
02031959;Обезкостени разфасовки от домашни свине, пресни или охладени (с изключение на цели или половин трупове, бутове, плешки, предни части, котлети, гърди и техните разфасовки);
02031990;Меса от животни от рода на свинете, различни от домашните, пресни или охладени  (с изключение на цели или половин трупове, бутове, плешки и техните разфасовки, обезкостени);
02032110;Цели или половин трупове от домашни свине, замразени;
02032190;Цели или половин трупове от животни от рода на свинете, различни от домашните, замразени;
02032211;Бутове и разфасовки от тях, необезкостени, от домашни свине, замразени;
02032219;Плешки и разфасовки от тях, необезкостени, от домашни свине, замразени;
02032290;Бутове, плешки и техните разфасовки, необезкостени, от животни от рода на свинете, различни от домашните, замразени;
02032911;Предни части и разфасовки от тях от домашни свине, замразени;
02032913;Котлети и разфасовки от тях от домашни свине, замразени;
02032915;Гърди (шарено месо) и разфасовки от тях от домашни свине, замразени;
02032955;Обезкостени меса от домашни свине, замразени (с изключение на гърди и разфасовки от тях);
02032959;Меса от домашни свине, необезкостени, замразени (с изключение на цели или половин трупове, бутове, плешки, предни части, котлети, гърди и техните разфасовки);
02032990;Меса от животни от рода на свинете, различни от домашните, замразени (с изключение на цели или половин трупове, бутове, плешки и техните разфасовки);
02041000;Цели и половин трупове от агнета, пресни или охладени;
02042100;Цели и половин трупове от животни от рода на овцете, пресни или охладени (с изключение на агнета);
02042210;Необезкостени предна част или половин предна част от животни от рода на овцете, пресни или охладени;
02042230;Необезкостени карета и/или седло или половин каре и/или половин седло от животни от рода на овцете, пресни или охладени;
02042250;Необезкостени задна част и половин задна част от животни от рода на овцете, пресни или охладени;
02042290;Необезкостени разфасовки от животни от рода на овцете, пресни или охладени (с изключение на цели или половин трупове, предни и задни части и половин предни и задни части, карета и/или седло или половин каре и/или половин седло) ;
02042300;Обезкостени разфасовки от животни от рода на овцете, пресни или охладени;
02043000;Цели и половин трупове от агнета, замразени;
02044100;Цели или половин трупове от животни от рода на овцете, замразени (с изключение на агнета);
02044210;Необезкостени предна част или половин предна част от животни от рода на овцете, замразени;
02044230;Необезкостени карета и/или седло или половин каре и/или половин седло от животни от рода на овцете, замразени;
02044250;Необезкостени задна част и половин задна част от животни от рода на овцете, замразени;
02044290;Необезкостени разфасовки от животни от рода на овцете, замразени (с изключение на цели или половин трупове, предни и задни части и половин предни и задни части, карета и/или седло или половин каре и/или половин седло) ;
02044310;Обезкостени разфасовки от агнета, замразени;
02044390;Обезкостени разфасовки от животни от рода на овцете, замразени (с изключение на агнета);
02045011;Цели или половин трупове от животни от рода на козите, пресни или охладени;
02045013;Предна част или половин предна част от животни от рода на козите, пресни или охладени;
02045015;Карета и/или седло или половин каре и/или половин седло, от животни от рода на козите, пресни или охладени;
02045019;Задна част и половин задна част от животни от рода на козите, пресни или охладени;
02045031;Необезкостени разфасовки от животни от рода на козите, пресни или охладени (с изключение на цели или половин трупове, предни и задни части и половин предни и задни части, карета и/или седло или половин каре и/или половин седло);
02045039;Обезкостени разфасовки от животни от рода на козите, пресни или охладени;
02045051;Цели или половин трупове от животни от рода на козите, замразени;
02045053;Предна част или половин предна част от животни от рода на козите, замразени;
02045055;Карета и/или седло или половин каре и/или половин седло, от животни от рода на козите, замразени;
02045059;Задна част и половин задна част от животни от рода на козите, замразени;
02045071;Необезкостени разфасовки от животни от рода на козите, замразени (с изключение на цели или половин трупове, предни и задни части и половин предни и задни части, карета и/или седло или половин каре и/или половин седло);
02045079;Обезкостени разфасовки от животни от рода на козите, замразени;
02050020;Меса от животни от рода на конете, магаретата, мулетата или катърите, пресни или охладени ;
02050080;Меса от животни от рода на конете, магаретата, мулетата или катърите, замразени;
02061010;Карантии, годни за консумация, от животни от рода на едрия рогат добитък, пресни или охладени, предназначени за производство на фармацевтични препарати;
02061095;Месести части от диафрагмата, годни за консумация, от животни от рода на едрия рогат добитък, пресни или охладени (с изключение на карантии, предназначени за производство на фармацевтични препарати);
02061098;Карантии, годни за консумация, от животни от рода на едрия рогат добитък, пресни или охладени (с изключение на месести части от диафрагма и карантии, предназначени за производство на фармацевтични препарати);
02062100;Езици от животни от рода на едрия рогат добитък, замразени ;
02062200;Черен дроб от животни от рода на едрия рогат добитък, замразен ;
02062910;Карантии, годни за консумация, от животни от рода на едрия рогат добитък, замразени, предназначени за производство на фармацевтични препарати (с изключение на езици и черен дроб) ;
02062991;Месести части от диафрагмата, годни за консумация, от животни от рода на едрия рогат добитък, замразени (с изключение на карантии, предназначени за производство на фармацевтични препарати);
02062999;Карантии, годни за консумация, от животни от рода на едрия рогат добитък, замразени (с изключение на месести части от диафрагма, езици, черен дроб и карантии, предназначени за производство на фармацевтични препарати);
02063000;Карантии, годни за консумация, от животни от рода на свинете, пресни или охладени;
02064100;Черен дроб от животни от рода на свинете, замразен;
02064900;Карантии, годни за консумация, от животни от рода на свинете, замразени (с изключение на черния дроб);
02068010;Карантии, годни за консумация, от животни от рода на овцете, козите, конете, магаретата, мулетата и катърите, пресни или охладени, предназначени за производство на фармацевтични препарати ;
02068091;Карантии, годни за консумация, от животни от рода на конете, магаретата, мулетата и катърите, пресни или охладени (с изключение на тези предназначени за производство на фармацевтични препарати) ;
02068099;Карантии, годни за консумация, от животни от рода на овцете или козите, пресни или охладени (с изключение на тези предназначени за производство на фармацевтични препарати) ;
02069010;Карантии, годни за консумация, от животни от рода на овцете, козите, конете, магаретата, мулетата и катърите, замразени, предназначени за производство на фармацевтични препарати ;
02069091;Карантии, годни за консумация, от животни от рода на конете, магаретата, мулетата и катърите, замразени (с изключение на тези предназначени за производство на фармацевтични препарати) ;
02069099;Карантии, годни за консумация, от животни от рода на овцете или козите, замразени (с изключение на тези предназначени за производство на фармацевтични препарати) ;
02071110;Петли и кокошки, неразфасовани, пресни или охладени, оскубани, без черва, с глави и крака, наречени „пилета 83 %“;
02071130;Петли и кокошки, неразфасовани, пресни или охладени, оскубани, изкормени, без глави и без крака, но с шийки, сърца, черен дроб и воденички, наречени „пилета 70 %“;
02071190;Петли и кокошки, неразфасовани, пресни или охладени, оскубани, изкормени, без глави и без крака и без шийки, сърца, черен дроб и воденички, наречени „пилета 65 %“ или представени по друг начин;
02071210;Петли и кокошки, неразфасовани, замразени, оскубани, изкормени, без глави и без крака, но с шийки, сърца, черен дроб и воденички, наречени „пилета 70 %“;
02071290;Петли и кокошки, неразфасовани, замразени, оскубани, изкормени, без глави и без крака и без шийки, сърца, черен дроб и воденички, наречени „пилета 65 %“ или представени по друг начин (с изключение на  „пилета 70 %“);
02071310;Разфасовки от петли и кокошки, пресни или охладени, обезкостени ;
02071320;Половинки или четвъртинки от петли и кокошки, пресни или охладени;
02071330;Цели крилца, дори без връхчетата, от петли и кокошки, пресни или охладени;
02071340;Гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, от петли и кокошки, пресни или охладени;
02071350;Гърди и разфасовки от тях от петли и кокошки, пресни или охладени, необезкостени ;
02071360;Бутчета и разфасовки от тях от петли и кокошки, пресни или охладени, необезкостени ;
02071370;Разфасовки от петли и кокошки, пресни или охладени, необезкостени (с изключение на половинки или четвъртинки, цели крилца, дори без връхчетата, гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, гърди и бутчета и техните разфасовки);
02071391;Черен дроб от петли и кокошки, пресен или охладен;
02071399;Карантии, годни за консумация, от петли и кокошки, пресни или охладени (с изключение на черния дроб);
02071410;Разфасовки от петли и кокошки, замразени, обезкостени;
02071420;Половинки или четвъртинки от петли и кокошки, замразени;
02071430;Цели крилца, дори без връхчетата, от петли и кокошки, замразени;
02071440;Гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, от петли и кокошки, замразени;
02071450;Гърди и разфасовки от тях, от петли и кокошки, замразени, необезкостени ;
02071460;Бутчета и разфасовки от тях, от петли и кокошки, замразени, необезкостени ;
02071470;Разфасовки от петли и кокошки, замразени, необезкостени (с изключение на половинки или четвъртинки, цели крилца, дори без връхчетата, гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, гърди и бутчета и техните разфасовки);
02071491;Черен дроб от петли и кокошки, замразен;
02071499;Карантии, годни за консумация, от петли и кокошки, замразени (с изключение на черния дроб);
02072410;Пуйки, неразфасовани, пресни или охладени, оскубани, изкормени, без глави и без крака, но с шийки, сърца, черен дроб и воденички, наречени „пуйки 80 %“;
02072490;Пуйки, неразфасовани, пресни или охладени, оскубани, изкормени, без глави и без шийки, без крака, сърца, черен дроб и воденички, наречени „пуйки 73 %“ или представени по друг начин (с изключение на „пуйки 80 %“);
02072510;Пуйки, неразфасовани, замразени, оскубани, изкормени, без глави и без крака, но с шийки, сърца, черен дроб и воденички, наречени „пуйки 80 %“;
02072590;Пуйки, неразфасовани, замразени, оскубани, изкормени, без глави и  без шийки, без крака, сърца, черен дроб и воденички, наречени „пуйки 73 %“ или представени по друг начин (с изключение на  „пуйките 80 %“);
02072610;Разфасовки от пуйки, пресни или охладени, обезкостени ;
02072620;Половинки или четвъртинки от пуйки, пресни или охладени;
02072630;Цели крилца, дори без връхчетата, от пуйки, пресни или охладени;
02072640;Гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, от пуйки, пресни или охладени;
02072650;Гърди и разфасовки от тях от пуйки, пресни или охладени, необезкостени ;
02072660;Кълки и разфасовки от тях от пуйки, пресни или охладени, необезкостени ;
02072670;Бутчета и разфасовки от тях от пуйки, пресни или охладени, необезкостени (с изключение на кълките);
02072680;Разфасовки от пуйки, пресни или охладени, необезкостени (с изключение на половинки или четвъртинки, цели крилца, дори без връхчетата, гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, гърди, бутчета и кълки и техните разфасовки);
02072691;Черен дроб от пуйки, пресен или охладен;
02072699;Карантии, годни за консумация, от пуйки, пресни или охладени (с изключение на черния дроб);
02072710;Разфасовки от пуйки, замразени, обезкостени;
02072720;Половинки или четвъртинки от пуйки, замразени;
02072730;Цели крилца, дори без връхчетата, от пуйки, замразени;
02072740;Гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, от пуйки, замразени;
02072750;Гърди и разфасовки от тях, от пуйки, замразени, необезкостени ;
02072760;Кълки и разфасовки от тях, от пуйки, замразени, необезкостени ;
02072770;Бутчета и разфасовки от тях, от пуйки, замразени, необезкостени (с изключение на кълките);
02072780;Разфасовки от пуйки, замразени, необезкостени (с изключение на половинки или четвъртинки, цели крилца, дори без връхчетата, гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, гърди, бутчета и кълки и техните разфасовки);
02072791;Черен дроб от пуйки, замразен;
02072799;Карантии, годни за консумация, от пуйки, замразени (с изключение на черния дроб);
02074120;Патици, неразфасовани, пресни или охладени, оскубани, обезкървени, но неизкормени, с главите и краката, наречени „патици 85 %“;
02074130;Патици, неразфасовани, пресни или охладени, оскубани, изкормени, без глави и без крака, но с шийки, сърца, черен дроб и воденички, наречени „патици 70 %“ ;
02074180;Патици, неразфасовани, пресни или охладени, оскубани,  изкормени, без глави и без крака и без шийки, сърца, черен дроб и воденички, наречени „патици 63 %“ или представени по друг начин (с изключение на „патици 85 %“ и „патици 70 %“ );
02074230;Патици, неразфасовани, замразени, оскубани, изкормени, без глави и без крака, с шийки, сърца, черен дроб и воденички, наречени „патици 70 %“;
02074280;Патици, неразфасовани, замразени, оскубани,  изкормени, без глави и без крака и без шийки, сърца, черен дроб и воденички, наречени „патици 63 %“ или представени по друг начин (с изключение на „патици 70 %“);
02074300;Тлъст черен дроб от патици, пресен или охладен;
02074410;Разфасовки от патици, пресни или охладени, обезкостени ;
02074421;Половинки или четвъртинки от патици, пресни или охладени, необезкостени;
02074431;Цели крилца, дори без връхчетата, от патици, пресни или охладени, необезкостени;
02074441;Гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, от патици, пресни или охладени, необезкостени;
02074451;Гърди и разфасовки от тях от патици, пресни или охладени, необезкостени ;
02074461;Бутчета и разфасовки от тях от патици, пресни или охладени, необезкостени ;
02074471;Разфасовки от патици, наречени „палта“, пресни или охладени, необезкостени;
02074481;Разфасовки от патици, пресни или охладени, необезкостени (с изключение на половинки или четвъртинки, цели крилца, дори без връхчетата, гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, гърди и бутчета и техните разфасовки и разфасовки, наречени „палта“);
02074491;Черен дроб, различен от тлъстия, от патици, пресен или охладен;
02074499;Карантии, годни за консумация, от патици, пресни или охладени (с изключение на черния дроб);
02074510;Разфасовки от патици, замразени, обезкостени ;
02074521;Половинки или четвъртинки от патици, замразени, необезкостени;
02074531;Цели крилца, дори без връхчетата, от патици, замразени, необезкостени;
02074541;Гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, от патици, замразени, необезкостени;
02074551;Гърди и разфасовки от тях от патици, замразени, необезкостени ;
02074561;Бутчета и разфасовки от тях от патици, замразени, необезкостени ;
02074571;Разфасовки от патици, наречени „палта“, замразени, необезкостени;
02074581;Разфасовки от патици, замразени, необезкостени (с изключение на половинки или четвъртинки, цели крилца, дори без връхчетата, гръбчета, шийки, гръбчета с шийки, трътки, връхчета на крилца, гърди и бутчета и техните разфасовки и разфасовки, наречени „палта“);
